1.008	1.059	1.938	1.008	0	1.938	0	0	0	0	0	0	0.6	0.5	0	0.8	0	0
4.719	12.93	1.746	4.719	12.93	1.746	0.7	0.269	1	0.7	0.269	1	0	0	0.2	0	0	0
12.698	0	0	12.698	0	0	0.321	0	0	0.321	0	0	0.857	0.667	0.2	0.143	0.667	0.2
1.746	4.719	3.893	1.746	4.719	3.893	1	0.7	0.667	1	0.7	0.667	0.2	0	0	0	0	0.429
8.868	13.331	13.216	8.868	13.331	13.216	0.571	0.424	0.439	0.571	0.424	0.439	0	0	0	0	0	0.2
8.135	5.495	0	8.135	5.495	0	0.5	0.4	0	0.5	0.4	0	0.778	0.2	0.667	0.111	0	1
4.553	9.929	0	4.553	9.929	0	0.7	0.467	0	0.7	0.467	0	0	0.2	0	0.2	0	0.143
0	0.893	4.341	0	0.893	4.341	0	0	0.8	0	0	0.8	0.375	0	0	0.125	0.25	0.4
7.262	7.295	7.928	7.262	7.295	7.928	0.571	0.714	0.571	0.571	0.714	0.571	0.222	0	0	0.222	0	0
12.93	11.103	4.719	12.93	11.103	4.719	0.269	0.227	0.7	0.269	0.227	0.7	0	0	0	0	0	0
0	0	0.857	0	0	0.857	0	0	0	0	0	0	0.4	0	0	1	0.2	0
1.896	0	0	1.896	0	0	0	0	0	0	0	0	0	0	0	0	0	1
13.075	0	0	13.075	0	0	0.436	0	0	0.359	0	0	0	0.2	0.2	0	0.2	0
