5.581	2.015	11.835	2.143	5.323	5.581	2.015	11.835	2.143	5.323	0	0	0	0	0	0.6	0	0.423	0	0.4	0.6	0	0.423	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243
0	0	0	-1	1.916	0	0	0	-1	1.916	0	0	0	-1	0	0	0	0	-1	1	0	0	0	-1	1	0	0	0	-1	0	0	0	0	-1	0	0	0.8	0	-1	0	0.557	0.916
0	1.189	0	0	6.769	3.971	4.31	0	0	9.648	0	0	0	0	0	0.5	0.5	0	0	0.444	0.5	0.5	0	0	0.444	0	0	0	0	0	0	0	0.8	0.4	0.6	0	0	0.8	0.2	0	0.557	0.286
10.935	0	0	2.914	1.873	16.153	0	2.49	5.595	4.402	0	0	0	0	0	0.243	0	0	0.667	1	0.243	0	0	0.667	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198	0.301
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.9	0.652
0	6.425	2.19	1.147	0	0	7.545	2.19	1.147	0	0	0	0	0	0	0	0.393	0	0	0	0	0.393	0	0	0	0	0	0	0	0	1	0	0.2	0	0	1	0	0.2	0	0	0.299	0.997
0	0	6.882	0	0	0	0	8.527	0	0	0	0	0	0	0	0	0	0.244	0	0	0	0	0.244	0	0	0	0	0	0	0	0.2	0	0	0	0	0.2	0	0	0	0	0	0.711
0	0.813	0	0	0	0	0.813	1.998	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.716	0.327
0	0	0	4.798	10.996	0	0	0.891	8.293	14.848	0	0	0	0	0	0	0	0	0.821	0.59	0	0	0	0.821	0.59	0	0	0	0	0	1	1	0	0	0	1	1	0	0.333	0	0.716	0.994
2.387	11.238	0	4.523	1.727	4.409	16.861	0.87	7.95	7.894	0	0	0	0	0	0.833	0.275	0	0.464	0.571	0.833	0.275	0	0.464	0.571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.896	0.436
0	2.387	1.727	11.238	0	0.87	4.409	7.894	16.861	0	0	0	0	0	0	0	0.833	0.571	0.275	0	0	0.833	0.571	0.275	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0.75	0.897	0.404
0	2.914	10.935	0.868	0	0	5.595	16.153	2.841	2.49	0	0	0	0	0	0	0.667	0.243	0.333	0	0	0.667	0.243	0.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.846
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556	0.669
3.028	0	15.609	5.394	17.831	4.917	0	18.827	9.958	21.968	0	0	0	0	0	0.5	0	0.331	0.722	0.267	0.5	0	0.331	0.722	0.267	0	0	0	0	0	0	0.6	1	0	0	0	0.4	0	0	0	0	0.598
0	2.337	0	0	0	0	3.422	2.605	0	2.002	0	0	0	0	0	0	0	0.333	0	0	0	0	0.333	0	0	0	0	0	0	0	0	0.429	0	0	0	0	0	0	0	0	0	0.922
0.9	0	0	0	0	1.717	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.2	0	0.116	0.461
0	1.799	0	0	2.143	0	2.714	0	0	2.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.2	1	0	0	0	0	1	0	0	0.511
0	0	2.998	10.996	5.394	0	0	7.199	14.848	9.958	0	0	0	0	0	0	0	0.619	0.59	0.722	0	0	0.619	0.59	0.722	0	0	0	0	0	0	1	0.4	0	0	0	1	0.2	0	0	0	0.480
6.328	10.84	3.842	5.02	12.211	10.148	13.24	4.675	7.776	16.461	0	0	0	0	0	0.667	0.582	0.5	0.536	0.476	0.667	0.582	0.5	0.536	0.476	0	0	0	0	0	0.4	0.25	0.2	0	0.5	0	0	0	0	0	0.556	0.443
0	0	1.916	0	0	0	0	1.916	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0.554	0.644
1.799	0	0	1.01	0	2.714	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.2	0.667	0.2	0	1	0	0.667	0	0	0.406
1.76	15.092	0	0	0	2.609	16.937	0	0	0	0	0	0	0	0	0.333	0.261	0	0	0	0.333	0.261	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	1	0	0.714	0.270
0	0	0	5.323	0.9	0	0	0	5.323	1.717	0	0	0	0	0	0	0	0	0.4	1	0	0	0	0.4	1	0	0	0	0	0	0.2	0.111	0	0	0	0.2	0	0	0	0	0.059	0.485
1.189	0	0	1.873	0	4.31	0	3.971	4.402	0	0	0	0	0	0	0.5	0	0.5	1	0	0.5	0	0.5	1	0	0	0	0	0	0	0	0.4	0	0	0.8	0	0.2	0	0	0.8	0.418	0.202
6.769	0	0.829	0	4.523	9.648	0	3.719	3.971	7.95	0	0	0	0	0	0.444	0	0.667	0.5	0.464	0.444	0	0.667	0.5	0.464	0	0	0	0	0	0.6	0.8	0	0	0	0	0.8	0	0	0	0.717	0.375
0	0	0.9	0	0	0	0	1.717	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0.2	0	0.111	0	0	0.2	0	0	0	0.415	0.282
0	0	0	0	1.01	0	0	0.915	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.667	0.2	1	0	0	0.667	0	0.786
0	0.9	0	0	0	0	1.717	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.2	0.557	0.304
0	0	6.769	1.189	0.829	0	3.971	9.648	4.31	3.719	0	0	0	0	0	0	0.5	0.444	0.5	0.667	0	0.5	0.444	0.5	0.667	0	0	0	0	0	0.8	0	0.6	0	0	0.8	0	0	0	0	0.298	0.842
0	1.76	0	15.092	0	0	2.609	0	16.937	0	0	0	0	0	0	0	0.333	0	0.261	0	0	0.333	0	0.261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556	0.692
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.893	0.537
0	0	15.092	0	1.76	0	2.002	16.937	2.605	2.609	0	0	0	0	0	0	0	0.261	0.333	0.333	0	0	0.261	0.333	0.333	0	0	0	0	0	0.8	0	0	0	0	1	0	0	0	0	0.117	0.820
1.147	0	6.425	0	0	1.147	0	7.545	1.998	0	0	0	0	0	0	0	0	0.393	1	0	0	0	0.393	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.359
0	11.255	2.02	9.757	2.787	0	13.939	2.02	11.981	4.868	0	0	0	0	0	0	0.352	1	0.382	0.8	0	0.352	1	0.382	0.8	0	0	0	0	0	0.25	0.667	0.2	0	0	0.25	0.333	0.2	0.111	0	0	0.828
2.914	0.868	0	0	10.935	5.595	2.841	0	0	16.153	0	0	0	0	0	0.667	0.333	0	0	0.243	0.667	0.333	0	0	0.243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415	0.242
0	0	4.798	5.388	0	0	0	8.293	8.404	0	0	0	0	0	0	0	0	0.821	0.821	0	0	0	0.821	0.821	0	0	0	0	0	0	0.2	1	0	0.8	1	0	0.6	0.333	0	1	0	0.588
2.02	0	2.787	11.255	1.625	2.02	0	4.868	13.939	3.66	0	0	0	0	0	1	0	0.8	0.352	1	1	0	0.8	0.352	1	0	0	0	0	0	0.2	0.25	0	0.667	0	0.2	0.25	0	0.333	0	0	0.484
0	1.727	0	0	1.01	0	7.894	0	0.87	1.01	0	0	0	0	0	0	0.571	0	0	0	0	0.571	0	0	0	0	0	0	0	0	0.625	0	0.333	0	0.25	0.75	0	0.667	0	0.5	0.415	0.917
10.996	0	0	0	0	14.848	0.891	0	0	0	0	0	0	0	0	0.59	0	0	0	0	0.59	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0.352
4.798	0	0	0	0	8.293	0	0	0	0	0	0	0	0	0	0.821	0	0	0	0	0.821	0	0	0	0	0	0	0	0	0	0	0.2	1	1	1	0.333	0	1	0.6	1	0.417	0.623
0.868	0	2.914	1.916	0	2.841	0	5.595	1.916	0	0	0	0	0	0	0.333	0	0.667	1	0	0.333	0	0.667	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556	0.173
0	1.916	0.868	0	2.914	0	1.916	2.841	0	5.595	0	0	0	0	0	0	1	0.333	0	0.667	0	1	0.333	0	0.667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639
2.143	0	2.015	0	5.581	2.143	0	2.015	0	5.581	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0.6	0	0	0	0	0	0	0.2	0	0.2	0	0	0	0	0	0	0	0.538
17.831	15.609	0	3.028	0	21.968	18.827	0.865	4.917	0	0	0	0	0	0	0.267	0.331	0	0.5	0	0.267	0.331	0	0.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.898	0.244
4.523	0.829	11.238	6.769	2.387	7.95	3.719	16.861	9.648	4.409	0	0	0	0	0	0.464	0.667	0.275	0.444	0.833	0.464	0.667	0.275	0.444	0.833	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.715	0.263
11.238	4.523	2.387	0.829	0	16.861	7.95	4.409	3.719	0.87	0	0	0	0	0	0.275	0.464	0.833	0.667	0	0.275	0.464	0.833	0.667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.713	0.266
2.337	0	0	6.882	0	3.422	0	0	8.527	2.605	0	0	0	0	0	0	0	0	0.244	0.333	0	0	0	0.244	0.333	0	0	0	0	0	0.429	0	0	0	0	0	0	0	0	0	0.299	0.422
11.255	9.757	0	1.01	2.02	13.939	11.981	0	1.01	2.02	0	0	0	0	0	0.352	0.382	0	0	1	0.352	0.382	0	0	1	0	0	0	0	0	0.667	0	0.25	0.25	0.2	0.333	0.111	0.25	0.5	0.2	0.198	0.345
5.02	0	10.84	1.625	6.328	7.776	0	13.24	3.66	10.148	0	0	0	0	0	0.536	0	0.582	1	0.667	0.536	0	0.582	1	0.667	0	0	0	0	0	0	0.333	0.25	0	0.4	0	1	0	0	0	0.418	0.241
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298	0.734
